157.00 , 70.08 , -0.01  , 0.00 , 341.1,1603807464842
152.00 , 66.40 , -0.02  , 0.00 , 341.6,1603807465042
145.00 , 67.05 , -0.03  , 0.00 , 341.4,1603807465242
152.00 , 62.76 , -0.02  , 0.00 , 340.6,1603807465442
153.00 , 58.92 , -0.01  , 0.00 , 341.0,1603807465642
161.00 , 58.71 , 0.00  , 0.00 , 341.0,1603807465742
156.00 , 54.57 , -0.01  , 0.00 , 340.8,1603807465942
153.00 , 56.15 , -0.01  , 0.00 , 340.7,1603807466142
155.00 , 54.68 , -0.01  , 0.00 , 340.2,1603807466342
160.00 , 54.92 , 0.00  , 0.00 , 340.5,1603807466542
158.00 , 53.48 , -0.00  , 0.00 , 340.9,1603807466742
163.00 , 55.62 , 0.01  , 0.00 , 341.4,1603807466954
168.00 , 51.12 , 0.02  , 0.00 , 342.0,1603807467172
162.00 , 59.10 , 0.00  , 0.00 , 342.2,1603807467391
162.00 , 59.84 , 0.00  , 0.00 , 341.5,1603807467602
164.00 , 47.52 , 0.01  , 0.00 , 342.0,1603807467802
163.00 , 52.90 , 0.01  , 0.00 , 342.0,1603807468002
162.00 , 55.97 , 0.00  , 0.00 , 342.1,1603807468202
156.00 , 53.59 , -0.01  , 0.00 , 341.8,1603807468402
152.00 , 57.10 , -0.02  , 0.00 , 341.8,1603807468602
150.00 , 55.14 , -0.02  , 0.00 , 341.5,1603807468802
155.00 , 48.22 , -0.01  , 0.00 , 341.6,1603807469002
154.00 , 56.91 , -0.01  , 0.00 , 341.1,1603807469202
126.00 , 65.17 , -0.07  , 0.00 , 342.0,1603807469402
114.00 , 68.98 , -0.09  , 0.00 , 342.4,1603807469602
123.00 , 73.70 , -0.07  , 0.00 , 343.4,1603807469802
143.00 , 61.08 , -0.03  , 0.00 , 345.0,1603807469902
159.00 , 61.67 , -0.00  , 0.00 , 346.1,1603807470102
167.00 , 66.66 , 0.01  , 0.00 , 346.8,1603807470302
172.00 , 69.38 , 0.02  , 0.00 , 347.9,1603807470402
171.00 , 59.47 , 0.02  , 0.00 , 349.5,1603807470617
164.00 , 67.06 , 0.01  , 0.00 , 350.0,1603807470817
158.00 , 66.27 , -0.00  , 0.00 , 349.6,1603807470917
